RRC_TNM_ph,RRC_TNM_nri,RRC_duration,RRC_credit,RRC_rate,RRC_residence,RRC_age,RRC_nocredit,RRC_liable,RRC_TNM_check_status,RRC_TNM_history,RRC_TNM_purpose,RRC_TNM_bonds,RRC_TNM_jobex,RRC_TNM_s_status,RRC_TNM_guarantor,RRC_TNM_property,RRC_TNM_install,RRC_TNM_house,RRC_TNM_job,R01_credibility
1.2139902295,-0.1959162514,-1.2358594668,-0.7327137069,0.0241348403,-0.7655941825,0.6552697105,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-1.1962902034,-0.0664547449,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-1.2358594668,-0.910909558,0.9180178142,1.0464630541,0.0399104439,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.2639358612,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,0.2568245836,0.7920476113,0.0241348403,1.0464630541,0.7431781772,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.9940488935,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.0287869552,-0.8697481336,-0.7655941825,-1.0149911562,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,2.247069984,1.3631245734,0.0241348403,1.0464630541,1.5343543772,1.0265652438,2.3337011999,-1.2539382097,-2.3496942655,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,1
-0.8229061287,-0.1959162514,0.2568245836,0.0767843442,0.0241348403,1.0464630541,-1.1028996228,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.8312336873,-0.0664547449,0.5098045283,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.7645976564,0.9180178142,1.0464630541,-0.8391742228,-0.7045734472,2.3337011999,-0.458796669,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,-0.9631679162,3.8831399758,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,0.4226783669,1.6631879648,-0.8697481336,0.1404344358,-0.4875403561,1.0265652438,-0.428075368,-0.458796669,-0.5031761787,-0.8312336873,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.4895174416,-0.6161601582,0.9180178142,0.1404344358,-0.3996318895,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,1.3591054096,-0.0664547449,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-1.4017132502,-0.6264338752,-0.8697481336,-1.6716228008,0.5673612439,1.0265652438,2.3337011999,1.1314864124,1.3433419082,0.2639358612,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,1.2519472838,-0.3433752569,0.9180178142,1.0464630541,-0.3996318895,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,-2.3754375881,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,1
1.2139902295,-0.1959162514,-1.2358594668,-0.92437167,0.0241348403,1.0464630541,0.4794527772,-0.7045734472,2.3337011999,-1.2539382097,-0.5031761787,-1.1962902034,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,1.2519472838,-0.353648974,0.0241348403,-1.6716228008,-0.3117234228,1.0265652438,2.3337011999,-0.458796669,-0.5031761787,1.3591054096,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.4895174416,-0.2268217082,-0.8697481336,1.0464630541,-0.6633572895,1.0265652438,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,-0.0664547449,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.6264338752,0.9180178142,1.0464630541,0.4794527772,-0.7045734472,-0.428075368,1.1314864124,0.4200828648,-0.8312336873,-0.6993570774,-0.3178002254,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,-0.6944529675,0.9180178142,0.1404344358,-0.8391742228,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,0.2639358612,-0.0664547449,0.5098045283,1.8613714276,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,0.2568245836,-0.0588995742,0.9180178142,-0.7655941825,-0.9270826895,1.0265652438,-0.428075368,1.1314864124,-0.5031761787,0.2639358612,1.8322522527,-1.1454049792,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,0.0080439085,-0.3373527331,-0.8697481336,-1.6716228008,-0.2238149561,-0.7045734472,-0.428075368,0.3363448717,1.3433419082,1.3591054096,-0.6993570774,-1.1454049792,-2.3754375881,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,1
1.2139902295,-0.1959162514,-1.2358594668,-0.6721342029,0.9180178142,0.1404344358,3.4683406439,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-1.1962902034,1.8322522527,-1.973009733,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,-0.2407367666,0.1207133413,0.0241348403,1.0464630541,0.1278189105,-0.7045734472,-0.428075368,-0.458796669,1.3433419082,-0.101120655,-0.6993570774,1.3374092821,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,2.247069984,1.5912719454,0.9180178142,1.0464630541,0.5673612439,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,-2.3738626064,2.0159475755,1.6768307653,1
-0.8229061287,-0.1959162514,-0.2407367666,-0.0787384761,-1.7636311075,-1.6716228008,0.8310866439,-0.7045734472,-0.428075368,0.3363448717,-0.5031761787,-0.101120655,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,-0.9566311996,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.615451626,-1.7636311075,-1.6716228008,-1.1028996228,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,-0.6993570774,-1.1454049792,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,-0.4390271054,0.9180178142,1.0464630541,2.1497136439,1.0265652438,-0.428075368,1.1314864124,0.4200828648,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,0.7543859337,1.0906939383,0.9180178142,1.0464630541,-0.3996318895,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.2407367666,-0.1442777056,-0.8697481336,-1.6716228008,-0.1359064895,-0.7045734472,2.3337011999,0.3363448717,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.7142918694,0.9180178142,1.0464630541,2.2376221106,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,0.2568245836,-0.6866591132,0.9180178142,-0.7655941825,0.6552697105,1.0265652438,2.3337011999,-1.2539382097,0.4200828648,-1.1962902034,-0.6993570774,-1.973009733,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,2.0159475755,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,-0.4425697665,0.9180178142,1.0464630541,0.1278189105,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,-1.1962902034,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,0.2568245836,-0.6090748361,0.0241348403,-1.6716228008,-0.3117234228,-0.7045734472,2.3337011999,1.1314864124,-0.5031761787,0.2639358612,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,-2.3738626064,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.9371252498,0.9180178142,1.0464630541,-1.0149911562,-0.7045734472,-0.428075368,-1.2539382097,-1.4264352221,0.2639358612,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-1.2930759524,-2.3738626064,0.1336435834,-1.3830793904,1
1.2139902295,-0.1959162514,2.247069984,1.979193331,-0.8697481336,-1.6716228008,-0.0479980228,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-0.8312336873,1.8322522527,0.5098045283,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.8060467908,0.9180178142,1.0464630541,-1.1028996228,1.0265652438,-0.428075368,1.1314864124,1.3433419082,0.9940488935,1.8322522527,0.5098045283,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-1.2358594668,-0.5389301472,-0.8697481336,1.0464630541,0.8310866439,-0.7045734472,2.3337011999,1.1314864124,-1.4264352221,0.2639358612,0.5664475876,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,-1.3830793904,0
1.2139902295,-0.1959162514,2.247069984,1.3206126408,-1.7636311075,-1.6716228008,-0.1359064895,1.0265652438,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,0.5098045283,1.8613714276,3.8831399758,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.4521349513,0.9180178142,-1.6716228008,-0.7512657561,-0.7045734472,-0.428075368,-0.458796669,1.3433419082,-1.1962902034,-0.0664547449,-1.1454049792,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,-0.9870787918,-0.7341307713,0.9180178142,1.0464630541,2.7650729106,1.0265652438,-0.428075368,-0.458796669,-0.5031761787,1.3591054096,-0.6993570774,0.5098045283,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,1.6768307653,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.6873676454,-0.8697481336,-1.6716228008,-1.1908080895,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,0.6113068936,-0.9566311996,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.2407367666,-0.3518776435,0.0241348403,0.1404344358,-0.6633572895,1.0265652438,-0.428075368,-0.458796669,-2.3496942655,-1.1962902034,-0.0664547449,-1.1454049792,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,0.0080439085,0.6134974941,-1.7636311075,1.0464630541,-0.5754488228,1.0265652438,-0.428075368,1.1314864124,-2.3496942655,-1.1962902034,1.8322522527,-0.3178002254,-0.9631679162,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,0.2568245836,0.099457375,0.0241348403,1.0464630541,-0.7512657561,-0.7045734472,-0.428075368,-1.2539382097,-1.4264352221,-0.101120655,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,-2.3738626064,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.2407367666,-0.4758707804,-0.8697481336,-0.7655941825,-0.3996318895,1.0265652438,-0.428075368,-0.458796669,1.3433419082,-0.101120655,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,1
1.2139902295,-0.1959162514,0.2568245836,-0.1088510951,0.9180178142,1.0464630541,1.1827205106,-0.7045734472,2.3337011999,-1.2539382097,-0.5031761787,-0.8312336873,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,1.5634983166,-2.3738626064,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,0.2568245836,-0.6112004327,0.9180178142,1.0464630541,-1.0149911562,-0.7045734472,-0.428075368,-1.2539382097,-1.4264352221,0.2639358612,-0.6993570774,0.5098045283,0.4491017557,3.8831399758,0.6113068936,-2.3738626064,-1.7486604086,-1.3830793904,1
-0.8229061287,-0.1959162514,-1.2358594668,-0.9169320818,-0.8697481336,-1.6716228008,-0.5754488228,-0.7045734472,-0.428075368,0.3363448717,0.4200828648,0.2639358612,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,1.2519472838,3.2301069496,-1.7636311075,1.0464630541,0.1278189105,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,1.8322522527,-0.3178002254,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,0.5104060574,0.9180178142,-0.7655941825,0.1278189105,1.0265652438,-0.428075368,-0.458796669,0.4200828648,2.0892184419,1.8322522527,-0.3178002254,0.4491017557,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,1.6768307653,0
1.2139902295,-0.1959162514,0.2568245836,-0.60872057,0.0241348403,-0.7655941825,-1.1028996228,1.0265652438,-0.428075368,-0.458796669,0.4200828648,0.2639358612,-0.0664547449,0.5098045283,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.6728427351,-0.8697481336,0.1404344358,0.0399104439,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-1.1962902034,-0.6993570774,0.5098045283,-2.3754375881,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,0.2568245836,-0.2455978118,-0.8697481336,-0.7655941825,-0.1359064895,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,0.2639358612,1.1993499201,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,2.247069984,0.2507290021,0.9180178142,-1.6716228008,0.4794527772,1.0265652438,2.3337011999,-0.458796669,-0.5031761787,0.2639358612,1.8322522527,0.5098045283,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,2.247069984,1.2352345093,0.0241348403,-0.7655941825,-0.3996318895,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.2639358612,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,-0.0131992466,0.9180178142,1.0464630541,-1.1028996228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,-1.3830793904,1
-0.8229061287,-0.1959162514,0.7543859337,0.9504045605,0.0241348403,-0.7655941825,0.2157273772,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,0.2639358612,-0.6993570774,0.5098045283,0.4491017557,1.7898030616,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,0.7658319195,-0.8697481336,1.0464630541,-0.8391742228,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.8312336873,1.8322522527,-1.973009733,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,-1.7486604086,1.6768307653,0
-0.8229061287,-0.1959162514,-0.4895174416,-0.8733573508,0.9180178142,1.0464630541,-1.1908080895,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,2.0892184419,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.9870787918,-0.7755799057,0.9180178142,1.0464630541,-0.7512657561,1.0265652438,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.4895174416,-0.1712019296,-0.8697481336,0.1404344358,-1.0149911562,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-0.101120655,-0.6993570774,0.5098045283,-0.9631679162,1.7898030616,0.6113068936,-2.3738626064,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.1208961426,-0.8697481336,-1.6716228008,-0.7512657561,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,-0.6993570774,0.5098045283,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,-0.4762250465,0.0241348403,-0.7655941825,-0.2238149561,1.0265652438,-0.428075368,1.1314864124,1.3433419082,1.3591054096,1.8322522527,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,-0.1598654143,0.9180178142,1.0464630541,-0.7512657561,1.0265652438,-0.428075368,-0.458796669,1.3433419082,-1.1962902034,-0.6993570774,-1.1454049792,-2.3754375881,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,0.2568245836,-0.826948491,0.9180178142,0.1404344358,-0.7512657561,1.0265652438,-0.428075368,1.1314864124,-0.5031761787,1.7241619258,-0.6993570774,-1.1454049792,1.8613714276,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.7847908244,0.0241348403,0.1404344358,-0.4875403561,1.0265652438,-0.428075368,-0.458796669,1.3433419082,-1.1962902034,-0.6993570774,1.3374092821,0.4491017557,3.8831399758,-1.2930759524,-2.3738626064,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.0521685182,-1.7636311075,0.1404344358,1.1827205106,1.0265652438,2.3337011999,-0.458796669,1.3433419082,-1.1962902034,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,-1.2930759524,-2.3738626064,0.1336435834,-1.3830793904,0
-0.8229061287,-0.1959162514,-0.9870787918,-0.6671744774,0.9180178142,-0.7655941825,-0.8391742228,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,1.2519472838,-0.3143254363,0.9180178142,-1.6716228008,-0.2238149561,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.9940488935,-0.6993570774,-1.1454049792,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,-1.7486604086,-1.3830793904,1
1.2139902295,-0.1959162514,-0.7382981167,-0.4032462288,0.9180178142,1.0464630541,1.4464459106,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-1.1962902034,1.8322522527,1.3374092821,-0.9631679162,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,1.6768307653,0
-0.8229061287,-0.1959162514,-0.2407367666,-0.4365472427,-1.7636311075,1.0464630541,-1.3666250228,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-1.2930759524,-2.3738626064,-1.7486604086,0.1468756875,1
-0.8229061287,-0.1959162514,-0.9870787918,-0.1673050025,-0.8697481336,-0.7655941825,0.0399104439,1.0265652438,2.3337011999,-1.2539382097,1.3433419082,-1.1962902034,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,-0.7382981167,-0.7022468218,0.9180178142,-1.6716228008,-1.2787165562,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,0.4491017557,3.8831399758,-0.3408845294,0.4606002072,0.1336435834,-1.3830793904,0
1.2139902295,-0.1959162514,-0.2407367666,-0.7277539814,0.9180178142,0.1404344358,1.0069035772,-0.7045734472,-0.428075368,-1.2539382097,-0.5031761787,0.6289923773,-0.6993570774,-0.3178002254,1.8613714276,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,1
-0.8229061287,-0.1959162514,-0.7382981167,-0.3632141588,0.0241348403,0.1404344358,2.1497136439,1.0265652438,-0.428075368,-1.2539382097,1.3433419082,-0.101120655,-0.6993570774,1.3374092821,0.4491017557,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,1
1.2139902295,-0.1959162514,-0.7382981167,-1.0225033812,0.9180178142,0.1404344358,1.9738967106,4.4888426257,-0.428075368,-1.2539382097,1.3433419082,0.2639358612,-0.6993570774,0.5098045283,-0.9631679162,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,0
1.2139902295,-0.1959162514,0.2568245836,-0.4627629345,0.9180178142,1.0464630541,0.5673612439,1.0265652438,-0.428075368,-0.458796669,0.4200828648,-1.1962902034,1.8322522527,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,0
-0.8229061287,-0.1959162514,0.0080439085,-0.601989514,0.9180178142,1.0464630541,0.0399104439,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,2.0892184419,1.1993499201,1.3374092821,-0.9631679162,-0.3035338526,-1.2930759524,-2.3738626064,0.1336435834,-1.3830793904,0
1.2139902295,-0.1959162514,0.2568245836,-0.196000557,0.0241348403,1.0464630541,-1.3666250228,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-1.1962902034,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,-1.7486604086,-1.3830793904,1
1.2139902295,-0.1959162514,0.2568245836,-0.6778024605,0.9180178142,0.1404344358,0.3915443105,-0.7045734472,-0.428075368,-1.2539382097,-1.4264352221,-0.4661771711,1.8322522527,1.3374092821,0.4491017557,-0.3035338526,0.6113068936,-0.9566311996,0.1336435834,1.6768307653,1
-0.8229061287,-0.1959162514,-1.2358594668,-0.8290740876,-1.7636311075,-1.6716228008,-0.3117234228,-0.7045734472,-0.428075368,-0.458796669,-1.4264352221,-1.1962902034,-0.0664547449,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,-0.9566311996,0.1336435834,-1.3830793904,1
-0.8229061287,-0.1959162514,0.2568245836,-0.6480441077,0.9180178142,1.0464630541,-1.1028996228,1.0265652438,-0.428075368,-1.2539382097,-0.5031761787,-1.1962902034,-0.6993570774,0.5098045283,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,-1.7486604086,0.1468756875,1
1.2139902295,-0.1959162514,0.2568245836,0.3435467217,-1.7636311075,1.0464630541,0.0399104439,2.7577039347,-0.428075368,-0.458796669,-2.3496942655,2.0892184419,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,-1.3830793904,1
-0.8229061287,-0.1959162514,-0.2407367666,-0.175807389,-0.8697481336,-0.7655941825,-0.3996318895,1.0265652438,-0.428075368,1.1314864124,1.3433419082,-1.1962902034,-0.6993570774,0.5098045283,0.4491017557,-0.3035338526,-0.3408845294,-2.3738626064,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,0.2568245836,0.2096341338,-1.7636311075,-0.7655941825,-0.3117234228,-0.7045734472,-0.428075368,1.1314864124,0.4200828648,2.0892184419,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,1.5634983166,0.4606002072,2.0159475755,0.1468756875,0
-0.8229061287,-0.1959162514,-1.1529325751,-0.3338100721,-1.7636311075,-1.6716228008,0.8310866439,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,-0.6993570774,-1.1454049792,-0.9631679162,3.8831399758,-1.2930759524,0.4606002072,0.1336435834,0.1468756875,0
-0.8229061287,-0.1959162514,-0.9870787918,-0.833679547,0.9180178142,-1.6716228008,-0.4875403561,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,1
-0.8229061287,-0.1959162514,0.2568245836,-0.508108996,0.9180178142,1.0464630541,-0.1359064895,-0.7045734472,-0.428075368,-0.458796669,-1.4264352221,1.3591054096,-0.6993570774,0.5098045283,-0.9631679162,-0.3035338526,1.5634983166,-2.3738626064,2.0159475755,-1.3830793904,1
1.2139902295,-0.1959162514,1.2519472838,0.0275413556,0.9180178142,-0.7655941825,-0.6633572895,-0.7045734472,-0.428075368,1.1314864124,-0.5031761787,-0.101120655,-0.6993570774,-0.3178002254,-0.9631679162,-0.3035338526,0.6113068936,0.4606002072,0.1336435834,1.6768307653,1
-0.8229061287,-0.1959162514,-0.9041519001,-0.7072065473,0.9180178142,-0.7655941825,-1.1028996228,-0.7045734472,-0.428075368,0.3363448717,-0.5031761787,-0.101120655,-0.6993570774,-1.1454049792,-0.9631679162,-0.3035338526,-0.3408845294,0.4606002072,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,-0.1570312854,0.9180178142,1.0464630541,-1.1908080895,-0.7045734472,-0.428075368,-1.2539382097,-1.4264352221,-0.101120655,0.5664475876,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,-0.9566311996,0.1336435834,0.1468756875,0
1.2139902295,-0.1959162514,0.2568245836,0.4445125618,0.0241348403,-0.7655941825,3.3804321773,-0.7045734472,-0.428075368,1.1314864124,1.3433419082,2.0892184419,-0.6993570774,-0.3178002254,0.4491017557,-0.3035338526,-1.2930759524,0.4606002072,0.1336435834,1.6768307653,0
-0.8229061287,-0.1959162514,1.2519472838,-0.212651064,0.9180178142,1.0464630541,1.2706289772,-0.7045734472,-0.428075368,-0.458796669,-0.5031761787,0.2639358612,-0.0664547449,-0.3178002254,-0.9631679162,1.7898030616,1.5634983166,0.4606002072,2.0159475755,0.1468756875,1
